,ID,num_facts,model,dataset,note_type,prompt
82,82,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
83,83,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
84,84,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
85,85,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
86,86,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
87,87,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
88,88,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
89,89,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
90,90,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
91,91,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
92,92,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
93,93,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
94,94,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
95,95,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
96,96,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
97,97,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
98,98,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
99,99,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
100,100,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
101,101,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
102,102,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
103,103,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
104,104,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
105,105,6,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
106,106,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
107,107,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
108,108,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
109,109,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
110,110,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
111,111,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
112,112,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
113,113,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
114,114,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
115,115,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
116,116,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
117,117,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
118,118,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
119,119,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
120,120,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
121,121,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
122,122,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
123,123,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
124,124,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
125,125,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
126,126,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
127,127,43,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
128,128,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
129,129,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
130,130,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
131,131,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
132,132,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
133,133,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
134,134,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
135,135,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
136,136,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
137,137,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
138,138,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
139,139,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
140,140,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
141,141,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
142,142,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
143,143,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
144,144,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
145,145,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
146,146,8,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
147,147,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
148,148,25,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
149,149,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
150,150,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
151,151,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
152,152,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
153,153,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
154,154,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
155,155,50,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
156,156,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
157,157,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
158,158,7,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
159,159,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
160,160,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
161,161,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
162,162,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
163,163,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
164,164,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
165,165,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
166,166,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
167,167,7,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
168,168,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
169,169,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
170,170,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
171,171,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
172,172,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
173,173,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
174,174,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
175,175,8,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
176,176,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
177,177,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
178,178,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
179,179,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
180,180,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
181,181,36,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
182,182,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
183,183,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
184,184,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
185,185,8,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
186,186,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
187,187,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
188,188,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
189,189,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
190,190,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
191,191,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
192,192,29,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
193,193,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
194,194,33,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
195,195,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
196,196,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
197,197,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
198,198,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
199,199,30,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
200,200,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
201,201,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
202,202,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
203,203,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
204,204,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
205,205,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
206,206,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
207,207,9,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
208,208,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
209,209,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
210,210,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
211,211,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
212,212,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
213,213,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
214,214,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
215,215,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
216,216,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
217,217,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
218,218,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
219,219,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
220,220,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
221,221,35,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
222,222,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
223,223,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
224,224,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
225,225,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
226,226,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
227,227,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
228,228,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
229,229,43,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
230,230,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
231,231,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
232,232,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
233,233,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
234,234,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
235,235,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
236,236,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
237,237,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
238,238,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
239,239,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
240,240,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
241,241,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
242,242,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
243,243,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
244,244,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
245,245,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
246,246,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
247,247,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
248,248,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
249,249,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
250,250,9,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
251,251,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
252,252,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
253,253,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
254,254,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
255,255,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
256,256,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
257,257,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
258,258,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
259,259,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
260,260,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
261,261,32,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
262,262,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
263,263,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
264,264,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
265,265,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
266,266,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
267,267,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
268,268,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
269,269,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
270,270,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
271,271,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
272,272,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
273,273,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
274,274,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
275,275,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
276,276,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
277,277,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
278,278,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
279,279,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
280,280,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
281,281,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
282,282,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
283,283,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
284,284,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
285,285,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
286,286,7,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
287,287,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
288,288,31,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
289,289,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
290,290,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
291,291,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
292,292,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
293,293,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
294,294,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
295,295,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
296,296,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
297,297,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
298,298,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
299,299,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
300,300,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
301,301,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
302,302,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
303,303,32,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
304,304,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
305,305,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
306,306,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
307,307,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
308,308,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
309,309,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
310,310,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
311,311,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
312,312,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
313,313,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
314,314,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
315,315,35,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
316,316,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
317,317,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
318,318,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
319,319,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
320,320,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
321,321,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
322,322,9,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
323,323,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
324,324,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
325,325,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
326,326,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
327,327,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
328,328,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
329,329,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
330,330,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
331,331,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
332,332,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
333,333,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
334,334,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
335,335,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
336,336,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
337,337,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
338,338,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
339,339,30,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
340,340,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
341,341,9,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
342,342,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
343,343,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
344,344,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
345,345,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
346,346,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
347,347,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
348,348,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
349,349,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
350,350,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
351,351,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
352,352,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
353,353,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
354,354,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
355,355,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
356,356,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
357,357,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
358,358,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
359,359,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
360,360,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
361,361,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
362,362,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
363,363,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
364,364,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
365,365,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
366,366,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
367,367,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
368,368,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
369,369,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
370,370,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
371,371,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
372,372,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
373,373,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
374,374,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
375,375,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
376,376,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
377,377,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
378,378,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
379,379,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
380,380,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
381,381,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
382,382,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
383,383,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
384,384,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
385,385,27,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
386,386,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
387,387,23,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
388,388,24,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
389,389,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
390,390,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
391,391,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
392,392,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
393,393,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
394,394,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
395,395,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
396,396,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
397,397,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
398,398,30,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
399,399,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
400,400,13,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
401,401,10,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
402,402,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
403,403,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
404,404,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
405,405,20,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
406,406,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
407,407,25,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
408,408,19,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
409,409,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
410,410,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
411,411,6,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
412,412,31,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
413,413,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
414,414,28,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
415,415,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
416,416,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
417,417,31,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
418,418,18,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
419,419,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
420,420,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
421,421,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
422,422,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
423,423,15,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
424,424,8,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
425,425,21,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
426,426,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
427,427,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
428,428,12,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
429,429,16,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
430,430,9,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
431,431,14,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
432,432,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
433,433,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
434,434,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
435,435,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
436,436,26,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
437,437,11,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
438,438,17,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
439,439,22,shc-gpt-4o,mimiciii,radiology_report,PROMPT2_ICL
